categoria_principal,shop,amenity,office,tourism,leisure,craft,healthcare,name,addr:street,addr:housenumber,lat,lon,tipo_actividad
shop,supermarket,,,,,,,Dia,Carrer de Craywinckel,20,41.4117734,2.1388768,supermarket
shop,convenience,,,,,,,La Botigueta,,,41.4270319,2.0890763,convenience
shop,supermarket,,,,,,,Condis,,,41.3717889,2.1411244,supermarket
shop,convenience,,,,,,,Mon Natura,,,41.3728004,2.1390705,convenience
shop,bicycle,,,,,,,Escapa,Carrer de Viladomat,310,41.3894791,2.1445602,bicycle
shop,kiosk,,,,,,,,,,41.3810986,2.1420643,kiosk
shop,kiosk,,,,,,,,,,41.3857808,2.1879271,kiosk
shop,clothes,,,,,,,Señor,Rambla de Catalunya,60,41.3913941,2.1635108,clothes
shop,hairdresser,,,,,,,Colectivo Salón,Carrer de la Ciutat,11,41.3819034,2.1784861,hairdresser
shop,variety_store,,,,,,,Flying Tiger Copenhagen,Ronda de la Universitat,11,41.3864494,2.1656311,variety_store
shop,supermarket,,,,,,,Consum,,,41.3714024,2.1382777,supermarket
shop,greengrocer,,,,,,,Sbó,Avenida de Madrid,159,41.3807498,2.1314117,greengrocer
shop,bakery,,,,,,,El Molí Vell,Carrer d'Aribau,157,41.3928615,2.1532879,bakery
shop,training_centre,,,,,,,Master Centre d'Estudis Spain S.l.,Carrer de Provença,463,41.4055088,2.1757978,training_centre
shop,butcher,,,,,,,Plataforma Carnica,,,41.4054694,2.1759603,butcher
shop,mobile_phone,,,,,,,Om Sai Ram Telefonia,,,41.405324,2.1758399,mobile_phone
shop,hairdresser,,,,,,,Perruqueria unisex Iglesias Vide,,,41.4053507,2.1758416,hairdresser
shop,household_supply_store,,,,,,,Teixide,,,41.4055437,2.1760561,household_supply_store
shop,clothes,,,,,,,Moliné,,,41.4055852,2.1761135,clothes
shop,supermarket,,,,,,,Dia,Carrer del Rosselló,443-445,41.4059186,2.1738847,supermarket
shop,beauty,,,,,,,Nails & Friends,,,41.4060239,2.1763822,beauty
shop,mobile_phone,,,,,,,Mobile Shop,,,41.4060063,2.1763601,mobile_phone
shop,clothes,,,,,,,La Perroqueria,,,41.4056668,2.1759786,clothes
shop,travel_agency,,,,,,,Nautalia,,,41.4060683,2.1763695,travel_agency
shop,clothes,,,,,,,Olivella,,,41.4054625,2.1755543,clothes
shop,travel_agency,,,,,,,Continental Travels,Carrer de Provença,471,41.4059042,2.1762331,travel_agency
shop,beauty,,,,,,,,,,41.4059585,2.1763055,beauty
shop,dry_cleaning,,,,,,,,,,41.4057352,2.1760697,dry_cleaning
shop,florist,,,,,,,Aloha,,,41.4063414,2.1766106,florist
shop,chemist,,,,,,,Clarel,,,41.4063328,2.1766895,chemist
shop,supermarket,,,,,,,Caprabo,,,41.4064566,2.1772722,supermarket
shop,clothes,,,,,,,Humana,,,41.4064985,2.1773261,clothes
shop,greengrocer,,,,,,,Sa2Pe S.L.,,,41.4065692,2.1774183,greengrocer
shop,hardware,,,,,,,Pablos,,,41.406626,2.1775063,hardware
shop,butcher,,,,,,,Delicatessen Argentina,Carrer de Lepant,269,41.4044653,2.1763837,butcher
shop,motorcycle,,,,,,,Vesping,passatge de Francesca Simon,24,41.404621,2.1735916,motorcycle
shop,supermarket,,,,,,,Lidl,Carrer de Bailèn,165-167,41.4004677,2.1656895,supermarket
shop,supermarket,,,,,,,Bonpreu,,,41.3997176,2.1678404,supermarket
shop,supermarket,,,,,,,,,,41.3728967,2.1256964,supermarket
shop,florist,,,,,,,,,,41.3727147,2.1257714,florist
shop,clothes,,,,,,,,,,41.3907025,2.1980464,clothes
shop,music,,,,,,,,,,41.3908011,2.1976089,music
shop,gift,,,,,,,,,,41.3910969,2.1975527,gift
shop,confectionery,,,,,,,Maxidolç,,,41.3933642,2.1570588,confectionery
shop,deli,,,,,,,Redín,,,41.393209,2.1570193,deli
shop,variety_store,,,,,,,Super Preu Únic,,,41.3931459,2.1569449,variety_store
shop,travel_agency,,,,,,,Viatges Taunus,,,41.3934053,2.1570386,travel_agency
shop,furniture,,,,,,,banak importa,Carrer del Rosselló,,41.3927928,2.1564863,furniture
shop,shoes,,,,,,,Casas,,,41.3937479,2.159501,shoes
shop,hairdresser,,,,,,,Cebado,,,41.3938745,2.1593307,hairdresser
shop,optician,,,,,,,Cottet,,,41.3934757,2.1596433,optician
shop,haberdashery,,,,,,,La Selecta,,,41.3937908,2.1594368,haberdashery
shop,clothes,,,,,,,Mad,,,41.3936767,2.1595917,clothes
shop,shoes,,,,,,,Mar Bessas,,,41.3938264,2.1593852,shoes
shop,bag,,,,,,,Misako,,,41.393907,2.1592875,bag
shop,clothes,,,,,,,NKN Nekane,,,41.3939572,2.1592093,clothes
shop,clothes,,,,,,,Gina,,,41.3925006,2.1582082,clothes
shop,toys,,,,,,,Ananda cases i nines,,,41.3926089,2.1580444,toys
shop,books,,,,,,,Come in,Carrer de Balmes,129 bis,41.3930596,2.1573687,books
shop,books,,,,,,,Freixanet llibres,,,41.3919405,2.157645,books
shop,jewelry,,,,,,,Pellicer,,,41.3925393,2.1582038,jewelry
shop,motorcycle,,,,,,,Polo,,,41.3922234,2.157996,motorcycle
shop,estate_agent,,,,,,,gestió inmobiliaria alfa,,,41.3919927,2.1576782,estate_agent
shop,paint,,,,,,,rigual,,,41.3925859,2.1581902,paint
shop,optician,,,,,,,Óptica Tarragón,,,41.3923305,2.1581113,optician
shop,car_parts,,,,,,,Auto Rossellón,,,41.3923458,2.1565263,car_parts
shop,supermarket,,,,,,,Bonpreu,Carrer de Provença,185,41.3911342,2.156549,supermarket
shop,florist,,,,,,,Dada flor,,,41.3910318,2.1564169,florist
shop,antiques,,,,,,,Fins de siecles,Carrer d'Enric Granados,70,41.3922421,2.1566747,antiques
shop,deli,,,,,,,Mas Bacus,Carrer d'Enric Granados,,41.3921736,2.1567418,deli
shop,clothes,,,,,,,Rosell,,,41.3924245,2.1565242,clothes
shop,travel_agency,,,,,,,Temps d'Oci Viatges,Carrer d'Enric Granados,72,41.3923153,2.1565907,travel_agency
shop,kiosk,,,,,,,,,,41.3925944,2.156547,kiosk
shop,florist,,,,,,,Floristeria La Torreta,,,41.4042082,2.2036427,florist
shop,supermarket,,,,,,,BonÀrea,,,41.4004176,2.203854,supermarket
shop,gift,,,,,,,Market & Store,Rambla del Poblenou,52,41.4002298,2.2025218,gift
shop,bakery,,,,,,,El fornet de Can Romà,,,41.4066798,2.2075637,bakery
shop,chemist,pharmacy,,,,,pharmacy,"Farmàcia Magrinyà Rull, Josep i Jordi",carrer Ramon Turro,252,41.4021586,2.2061286,chemist
shop,chemist,pharmacy,,,,,pharmacy,"Farmàcia Oriol Carreras, Marina",carrer Llull,187,41.4012401,2.2023,chemist
shop,chemist,pharmacy,,,,,pharmacy,"Farmàcia Prats Genis, M. - Centellas Prats, M.",rambla Poblenou,46,41.4000842,2.2027304,chemist
shop,optician,,,,,,,Ester Optics,Rambla del Poblenou,48,41.4001253,2.2026593,optician
shop,chemist,pharmacy,,,,,pharmacy,"Farmàcia Teixidó González, M - González Roger, N",carrer Llull,269,41.4047252,2.2068807,chemist
shop,chemist,pharmacy,,,,,,"Farmàcia Pérez Fleitas, Dàcil",carrer Lope de Vega,123,41.4055342,2.2019129,chemist
shop,supermarket,,,,,,,Condis,,,41.4246854,2.1406086,supermarket
shop,supermarket,,,,,,,Superestalvi,Carrer de València,317,41.3965084,2.1682109,supermarket
shop,mobile_phone,,,,,,,Movistar,,,41.382107,2.1353988,mobile_phone
shop,hairdresser,,,,,,,Màrius Escoda,,,41.3812874,2.1356771,hairdresser
shop,doityourself,,,,,locksmith,,Ferreteria Diagonal,Carrer del Rosselló,290,41.3995841,2.1658976,doityourself
shop,supermarket,,,,,,,Caprabo,Carrer de Bailèn,161-163,41.400339,2.1658744,supermarket
shop,frozen_food,,,,,,,La Sirena,Passeig de Sant Joan,119,41.4003213,2.1678932,frozen_food
shop,supermarket,,,,,,,Caprabo,Carrer d'Aragó,313-317,41.395533,2.1689106,supermarket
shop,electronics,,,,,,,Miró,,,41.3956105,2.1690258,electronics
shop,deli,,,,,,,Can Ravell,,,41.3957961,2.1693881,deli
shop,deli,,,,,,,Tokyo Ya,Carrer de Girona,119,41.3970754,2.1679535,deli
shop,vacant,,,,,,,,Carrer d'Olzinelles,102,41.3707355,2.1374103,vacant
shop,florist,,,,,,,Floristeria El Jardí d'en Pep,Carrer de Viladomat,293,41.3884911,2.1454284,florist
shop,bakery,,,,,,,Levaduramadre,Carrer de Viladomat,293,41.3883968,2.1455452,bakery
shop,shoes,,,,,,,Oulet Joanola,Carrer de Provença,154,41.3877781,2.1524787,shoes
shop,kiosk,,,,,,,El Periódico,,,41.3899132,2.1459315,kiosk
shop,hairdresser,,,,,,,Marce cia perruqueria,,,41.3894077,2.1467759,hairdresser
shop,convenience,,,,,,,Cèlia & Celíacs,,,41.389347,2.1468657,convenience
shop,supermarket,,,,,,,Jespac,,,41.4044821,2.1372386,supermarket
shop,bakery,,,,,,,Catafal,,,41.4051179,2.1375846,bakery
shop,convenience,,,,,,,,,,41.3848985,2.1849288,convenience
shop,supermarket,,,,,,,Supermercat,,,41.4067026,2.1516985,supermarket
shop,supermarket,,,,,,,Mercadona,,,41.3958643,2.1504147,supermarket
shop,household_linen,,,,,,,Facil mobel,Plaça de Gal·la Placídia,22,41.399711,2.152768,household_linen
shop,bakery,,,,,,,Bopan,Travessera de Gracia,64,41.3964716,2.1503823,bakery
shop,bakery,,,,,,,Cafe au Lait,Carrer d'Aribau,,41.3971292,2.1482719,bakery
shop,supermarket,,,,,,,Consum,Carrer de Marià Cubí,74-70,41.3978028,2.1487988,supermarket
shop,clothes,,,,,,,Mango,Rambla de Catalunya,90,41.3930901,2.1609411,clothes
shop,hairdresser,,,,,,,,,,41.4289381,2.1827039,hairdresser
shop,supermarket,,,,,,,Lidl,,,41.428821,2.1819404,supermarket
shop,car_repair,,,,,,,,,,41.4291187,2.1824125,car_repair
shop,supermarket,,,,,,,,,,41.4288231,2.1833245,supermarket
shop,supermarket,,,,,,,,,,41.4361126,2.1728576,supermarket
shop,gift,,,,,,,Campio Trofeus Esportius,CarRoc Boronat,70,41.4003167,2.1979282,gift
shop,convenience,,,,,,,Queviures Carulla,Carrer de Gustavo Bécquer,51,41.4148554,2.1434117,convenience
shop,bicycle,,,,,,,Barceloneta bikes,,,41.379846,2.1898557,bicycle
shop,food,,,,,,,Les Trementinaires del Coll-Vallcarca,Carrer de l'Aldea,8,41.4181502,2.150029,food
shop,supermarket,,,,,,,Spar,Carretera de Collblanc,68-66,41.3758729,2.1176401,supermarket
shop,bakery,,,,,,,Fornet de les delícies,,,41.3769201,2.1166374,bakery
shop,laundry,,,,,,,,,,41.3906261,2.1980355,laundry
shop,supermarket,,,,,,,Consum,Avinguda d'Icària,160,41.390608,2.1977378,supermarket
shop,convenience,,,,,,,Supermercat,Carrer de l'Arquitecte Sert,,41.3909239,2.1987775,convenience
shop,supermarket,,,,,,,Sorli Discau,Carrer de la Marina,63,41.3915206,2.1907387,supermarket
shop,hairdresser,,,,,,,,,,41.3916614,2.1914361,hairdresser
shop,supermarket,,,,,,,Caprabo,,,41.3919204,2.1895606,supermarket
shop,supermarket,,,,,,,Consum,Avinguda de Roma,"32, 34",41.3816843,2.1466223,supermarket
shop,bakery,,,,,,,Forn del Noddy,,,41.3815102,2.1463652,bakery
shop,greengrocer,,,,,,,Fruit Xtra,,,41.3815972,2.1464862,greengrocer
shop,frozen_food,,,,,,,La Sirena,,,41.3817792,2.1476148,frozen_food
shop,hardware,,,,,,,Würth,,,41.3796837,2.1485533,hardware
shop,variety_store,,,,,,,Super Bazar,,,41.3808995,2.1449668,variety_store
shop,hairdresser,,,,,,,Victoria Miguel,,,41.3807535,2.1444698,hairdresser
shop,clothes,,,,,,,Mahalo,,,41.4038995,2.155694,clothes
shop,bakery,,,,,,,Pasticceria di Gracia,Carrer de Verdi,58,41.4047098,2.1559949,bakery
shop,gift,,,,,,,Olokuti,Carrer d'Astúries,"36,38",41.4035633,2.1547404,gift
shop,books,,,,,,,Maite,,,41.4000214,2.1520501,books
shop,supermarket,,,,,,,Condis,,,41.3835125,2.1536098,supermarket
shop,hairdresser,,,,,,,Noelia Miro,Carrer de Viladomat,183,41.3831824,2.1525265,hairdresser
shop,bakery,,,,,,,Panet,,,41.3819275,2.1511501,bakery
shop,supermarket,,,,,,,Mercadona,Carrer de Calàbria,129,41.3808618,2.1533419,supermarket
shop,kiosk,,,,,,,,,,41.3837883,2.1516839,kiosk
shop,convenience,,,,,,,Camadi,,,41.3808116,2.1533942,convenience
shop,car_repair,,,,,,,Opel,,,41.3800588,2.1562601,car_repair
shop,hairdresser,,,,,,,Llongueras,,,41.395024,2.1431707,hairdresser
shop,supermarket,,,,,,,Bonpreu,Passeig de Valldaura,148,41.4390594,2.1654032,supermarket
shop,convenience,,,,,,,,,,41.3759433,2.1721951,convenience
shop,supermarket,,,,,,,Consum,,,41.4359231,2.1742348,supermarket
shop,supermarket,,,,,,,Caprabo,,,41.4376808,2.173662,supermarket
shop,supermarket,,,,,,,Condis,Carrer de la Riera de Tena,19,41.3712408,2.1335234,supermarket
shop,car,,,,,,,Ferrari,,,41.3515714,2.1458954,car
shop,copyshop,,,,,,,Alfambra,,,41.3863429,2.1124022,copyshop
shop,stationery,,,,,,,Alfambra,,,41.3866614,2.1126264,stationery
shop,supermarket,,,,,,,Badul-a-que,Carrer de Jordi Girona,16,41.3873877,2.1137462,supermarket
shop,bakery,,,,,,,Macxi Pa,,,41.3871992,2.113051,bakery
shop,supermarket,,,,,,,Alimentació Pons,,,41.3867813,2.1125752,supermarket
shop,supermarket,,,,,,,Condis,,,41.3864706,2.1133869,supermarket
shop,books,,,,,,,Copiservei,Llacuna,123,41.4046436,2.1944581,books
shop,supermarket,,,,,,,Mercadona,Carrer de València,531-533,41.4065935,2.1816279,supermarket
shop,florist,,,,,,,Ikebana,,,41.4051302,2.1952659,florist
shop,massage,,,,,,,Lunala Thai Massage,,,41.4033023,2.1979634,massage
shop,kiosk,,,,,,,,,,41.4055677,2.1949217,kiosk
shop,supermarket,,,,,,,Condis,,,41.4036886,2.1982691,supermarket
shop,supermarket,,,,,,,Keisy,,,41.4058919,2.1946588,supermarket
shop,supermarket,,,,,,,Carrefour,,,41.405634,2.1917031,supermarket
shop,hairdresser,,,,,,,,,,41.4074466,2.1805634,hairdresser
shop,convenience,,,,,,,Mister 100,,,41.4076377,2.180837,convenience
shop,variety_store,,,,,,,La vida,,,41.4181845,2.1888835,variety_store
shop,car_repair,,,,,,,Renault,carrer de Venero,13,41.4015756,2.2015835,car_repair
shop,bakery,,,,,,,Cruixent,,,41.4018412,2.2007225,bakery
shop,greengrocer,,,,,,,El manduxot,,,41.4019136,2.2008137,greengrocer
shop,supermarket,,,,,,,Dia,Avinguda de Madrid,5,41.3760043,2.1229782,supermarket
shop,supermarket,,,,,,,Caprabo,Avinguda de Madrid,5-7,41.3761001,2.1231318,supermarket
shop,supermarket,,,,,,,Condis,Carrer del Bruc,166-168,41.3988525,2.1636995,supermarket
shop,bakery,,,,,,,Forn Artesà,Plaça de Tetuan,33,41.3956355,2.1760801,bakery
shop,alcohol,,,,,,,La Bona Pinta,Carrer de la Diputació,433,41.3994551,2.1787094,alcohol
shop,computer,,,,,,,Green Megastore,,178,41.3832028,2.1627895,computer
shop,computer,,,,,,,P.C. Green,Ronda Sant Antoni,172,41.3829989,2.1625014,computer
shop,electronics,,,,,,,MediaMarkt,Carrer de Casanova,2,41.3822657,2.1632822,electronics
shop,alcohol,,,,,,,VINUS & BRINDIS Balmes,,,41.4021105,2.1457063,alcohol
shop,alcohol,,,,,,,VINUS & BRINDIS L'Illa,,,41.3900364,2.1360841,alcohol
shop,books,,,,,,,Gabinete de Traducciones Juradas,,,41.3800112,2.1529759,books
shop,car_repair,,,,,,,R. Garcia,,,41.3800481,2.1530311,car_repair
shop,department_store,,,,,,,Vorwerk Thermomix Feelina,,,41.3802904,2.1533732,department_store
shop,department_store,,,,,,,Dorven,,,41.3801058,2.1531103,department_store
shop,books,,,,,,,Llibreria Aldarull,Carrer del Torrent de l'Olla,72,41.4005971,2.159268,books
shop,supermarket,,,,,,,Jespac Supermercats,Carrer de Muntaner,187,41.3927327,2.1511903,supermarket
shop,bakery,,,,,,,Forn de Pa Artesà,Carrer Sagués / Carrer Marià Cubi,,41.3948554,2.1440083,bakery
shop,bakery,,,,,,,La Boulangerie,,,41.3956343,2.1441661,bakery
shop,bakery,,,,,,,Pa de Kilo,Carrer del Doctor Dou,12,41.3828354,2.1686987,bakery
shop,bicycle,,,,,,,Espaibici,Carrer del Bruc,63,41.3936167,2.1702251,bicycle
shop,supermarket,,,,,,,Bonpreu,Plaça del Doctor Letemendi,36,41.3888337,2.161438,supermarket
shop,bakery,cafe,,,,,,365 Cafeteria Forn de Pa,Avinguda de Madrid,1,41.3758326,2.1226879,bakery
shop,supermarket,,,,,,,Mercadona,Passatge de Torné,1-13,41.4490455,2.1920367,supermarket
shop,supermarket,,,,,,,Pozo,Carrer del Turó de la Trinitat,71,41.4515556,2.1908284,supermarket
shop,tobacco,,,,,,,Estanco,Carrer de la Mare de Déu de Lorda,,41.4508362,2.1915442,tobacco
shop,supermarket,,,,,,,Condis,Carrer de les Camèlies,"43,45",41.412063,2.1607601,supermarket
shop,supermarket,,,,,,,Dia,Carrer de Pau Alsina,64,41.4094587,2.1631237,supermarket
shop,supermarket,,,,,,,Caprabo,Carrer de la Providència,"168,170,172",41.410011,2.1632524,supermarket
shop,supermarket,,,,,,,Condis,Carrer de Pau Alsina,65,41.4095087,2.1628635,supermarket
shop,supermarket,,,,,,,Condis,,,41.3742726,2.1581681,supermarket
shop,variety_store,,,,,,,casaLandia,Carrer de Viladomat,271-273,41.3874677,2.1467989,variety_store
shop,bicycle,,,,,,,Cicles Biela,Avinguda Diagonal,322,41.4007943,2.1755824,bicycle
shop,watches,,,,,,,,Carrer de València,186,41.3877446,2.1569524,watches
shop,bakery,,,,,,,Boldú,Carrer de Móra d'Ebre,64,41.4178039,2.14894,bakery
shop,supermarket,,,,,,,Super Vallcarca,Carrer de Móra d'Ebre,66,41.4179507,2.1490232,supermarket
shop,doityourself,,,,,,,Ferreteria Segurvi,Carrer del Santuari,2,41.4202718,2.1493236,doityourself
shop,convenience,,,,,,,"El Argentino - Xarcuteria, Vins i Caves",Carrer del Santuari,6,41.4202617,2.1494523,convenience
shop,bakery,,,,,,,Boldú,Passeig de la Mare de Déu del Coll,146,41.4201143,2.1491364,bakery
shop,greengrocer,,,,,,,Fruit Sa2pe,Carrer de Móra d'Ebre,41,41.4180352,2.1488998,greengrocer
shop,butcher,,,,,,,Xarcuteria,Carrer de Móra d'Ebre,45,41.4181961,2.1489803,butcher
shop,seafood,,,,,,,Congelats,Carrer de Móra d'Ebre,41,41.4180875,2.1489239,seafood
shop,greengrocer,,,,,,,,,,41.4219569,2.1430069,greengrocer
shop,convenience,,,,,,,"Ali, minimarket",Carrer del Rector Ubach,,41.3979519,2.1434358,convenience
shop,vacant,,,,,,,,,,41.3835014,2.1837673,vacant
shop,outdoor,,,,,,,Intemperie,Carrer de Villarroel,184,41.390629,2.1498565,outdoor
shop,bakery,,,,,,,Iaia'Nita,Carrer del Concili de Trento,77,41.4133402,2.1951346,bakery
shop,supermarket,,,,,,,Condis,,,41.4349161,2.1697543,supermarket
shop,greengrocer,,,,,,,Frutas y Verduras Hnos. Castro,Passeig d'Urrutia,,41.4347377,2.1713314,greengrocer
shop,car,,,,,,,Seat Catalunya Motor,,,41.3387177,2.1415918,car
shop,car,,,,,,,Volkswagen Catalunyawagen,Carrer de la Lletra A,51,41.337583,2.1408633,car
shop,musical_instrument,,,,,luthier,,Guillem Gecubi ~ Luthier,Carrer de Sant Marc,19,41.4005858,2.1525182,musical_instrument
shop,clothes,,,,,,,Caché Caché,,,41.4304221,2.1761827,clothes
shop,bakery,,,,,,,Tanu,,,41.3813329,2.1356606,bakery
shop,supermarket,,,,,,,Open Super,,,41.3786081,2.142696,supermarket
shop,supermarket,,,,,,,Caprabo,,,41.4180731,2.1895967,supermarket
shop,bakery,,,,,,,Baluard,Carrer del Baluard,38,41.3800227,2.1888614,bakery
shop,bakery,,,,,,,Forn de la Vila,Carrer Ample,33,41.3805787,2.180002,bakery
shop,vacant,,,,,,,,Carrer de la Mercè,16,41.3798512,2.1801573,vacant
shop,bakery,,,,,,,Forn Mistral,Ronda de Sant Antoni,96,41.3846309,2.1641028,bakery
shop,convenience,,,,,,,Supermercat,Carrer de Roger de Llúria,134,41.3983371,2.1621336,convenience
shop,vacant,,,,,,,,Carrer de la Canuda,25,41.3847779,2.172183,vacant
shop,supermarket,,,,,,,Mercadona,,,41.3762564,2.149715,supermarket
shop,supermarket,,,,,,,Max Supermercat,,,41.3895216,2.1954414,supermarket
shop,supermarket,,,,,,,Superservis,Carrer d'Avinyó,11-13,41.3812389,2.1766523,supermarket
shop,confectionery,,,,,,,Papabubble,Carrer Ample,28,41.380486,2.1801467,confectionery
shop,supermarket,,,,,,,Kings 24h,,,41.3774886,2.1644506,supermarket
shop,bakery,cafe,,,,,,365 Obrador,Avinguda del Paral·lel,105,41.3752071,2.1635151,bakery
shop,bakery,,,,,,,Forn Enrich,Carrer del Rosselló,54,41.3859711,2.1477293,bakery
shop,motorcycle,,,,,,,A SAC!!!,Carrer del Rosselló,60,41.3861196,2.1479335,motorcycle
shop,convenience,,,,,,,Supermerkat Sial,La Rambla,4,41.3770961,2.1769392,convenience
shop,supermarket,,,,,,,Dia,Carrer Nou de la Rambla,16,41.3786743,2.1739648,supermarket
shop,convenience,,,,,,,Super R,,,41.3792258,2.1745549,convenience
shop,supermarket,,,,,,,Caprabo,,,41.4173464,2.1890428,supermarket
shop,vacant,,,,,,,,,,41.4035879,2.2134392,vacant
shop,convenience,,,,,,,Coaliment,,,41.4036898,2.149861,convenience
shop,doityourself,,,,,,,Cadena Els Tigres,,,41.4106854,2.1381335,doityourself
shop,supermarket,,,,,,,B.H.G Supermercat del Món,Carrer del Parlament,21,41.3763778,2.1622923,supermarket
shop,deli,,,,,,,G.H.B,,,41.3763387,2.1622362,deli
shop,supermarket,,,,,,,Consum,Carrer de Villarroel,15,41.3809156,2.1622763,supermarket
shop,supermarket,,,,,,,Suma,,,41.3835216,2.1626252,supermarket
shop,butcher,,,,,,,,,,41.3823132,2.1610508,butcher
shop,baby_goods,,,,,,,Mimat,,,41.3786893,2.1634714,baby_goods
shop,bakery,,,,,,,La Torrada,,,41.3932368,2.1936985,bakery
shop,greengrocer,,,,,,,,,,41.391953,2.190032,greengrocer
shop,stationery,,,,,,,,,,41.3921241,2.1898013,stationery
shop,supermarket,,,,,,,MercaNautic,Carrer del Parc,3,41.3773917,2.1786001,supermarket
shop,convenience,,,,,,,,,,41.3744834,2.1745728,convenience
shop,supermarket,,,,,,,Caprabo,,,41.3864754,2.1508192,supermarket
shop,convenience,,,,,,,,,,41.4108614,2.1484696,convenience
shop,convenience,,,,,,,,,,41.4113871,2.1498328,convenience
shop,convenience,,,,,,,,,,41.4115762,2.1502003,convenience
shop,supermarket,,,,,,,Luna,,,41.4106971,2.1467858,supermarket
shop,car_repair,,,,,,,Carglass,,,41.3912667,2.1461605,car_repair
shop,car,,,,,,,Mercedes-Benz,,,41.3903256,2.147145,car
shop,convenience,,,,,,,Almentacio A M Catala,,,41.3768388,2.1455746,convenience
shop,supermarket,,,,,,,Bonpreu,,,41.3772015,2.1593313,supermarket
shop,supermarket,,,,,,,Suma,,,41.3772317,2.1602594,supermarket
shop,convenience,,,,,,,AMFF Supermercats,,,41.3732231,2.1701995,convenience
shop,convenience,,,,,,,Saif Supermercat,,,41.3719409,2.1695075,convenience
shop,copyshop;books,,,,,,,copistetia nouhebron,,,41.4344301,2.1484245,copyshop;books
shop,fashion_accessories,,,,,,,Mosseg,,,41.3810636,2.1767474,fashion_accessories
